path,locale,intent,status,title,h1,opening,issues
/es/shipping-from-china-to-turkmenistan/,es,freight,pass,Envíos de China a Turkmenistán | DDNZ Global Pasos fronterizos y destinos de Asia Central,Transporte de China a Turkmenistán,"Transporte de China a Turkmenistán CHINA HACIA RUSIA Y ASIA CENTRAL Planifique ferrocarril, carretera, transporte multimodal y aéreo a Asjabad, Turkmenabat y puntos de entrega confirmados, con límites fronterizos y de entrega por escrito. Dato orientativo. Ruta, espacio, aceptación y condiciones fronterizas se confirman en la cotización.",
/ar/shipping-from-china-to-turkmenistan/,ar,freight,pass,الشحن من الصين إلى تركمانستان | DDNZ Global معابر ووجهات الصين وآسيا الوسطى,الشحن من الصين إلى تركمانستان,الشحن من الصين إلى تركمانستان من الصين إلى روسيا وآسيا الوسطى خطط للنقل بالسكك الحديدية والطرق والنقل متعدد الوسائط والجوي إلى عشق آباد وتركمان آباد ونقاط التسليم المؤكدة مع تحديد مكتوب لنطاق الحدود والتسليم. مدة إرشادية فقط. يتم تأكيد المسار والسعة وقبول البضائع وظروف الحدود في العرض المكتوب.,
/pt/shipping-from-china-to-turkmenistan/,pt,freight,pass,Frete da China: destino Turcomenistão. | DDNZ Global,Frete da China: destino Turcomenistão.,"Frete da China: destino Turcomenistão. DDNZ GLOBAL · HEAVEN BORN Planeje o transporte da China com destino a Turcomenistão, da coleta no fornecedor à entrega acordada. Compare modalidade, consolidação, documentos e responsabilidades antes de confirmar a remessa. DDNZ: compras e preparação na China · Heaven Born: frete internacional",
/tr/shipping-from-china-to-turkmenistan/,tr,freight,pass,Çin çıkışlı yük taşımacılığı: Türkmenistan. | DDNZ Global,Çin çıkışlı yük taşımacılığı: Türkmenistan.,"Çin çıkışlı yük taşımacılığı: Türkmenistan. DDNZ GLOBAL · HEAVEN BORN Çin’den Türkmenistan varışlı taşımayı, tedarikçiden teslim almadan kararlaştırılan teslim noktasına kadar planlayın. Sevkiyatı teyit etmeden önce taşıma türünü, konsolidasyonu, belgeleri ve sorumlulukları karşılaştırın. DDNZ: Çin’de tedarik ve ihracat hazırlığı · Heaven Born: uluslararası taşıma",
/shipping-from-china-to-russia/,en,freight,pass,Shipping from China to Russia | DDNZ Global China to Central Asia border gateways and destinations,Freight from China to Russia,"Freight from China to Russia CHINA TO RUSSIA AND CENTRAL ASIA Plan rail, road, multimodal and air freight to Moscow, Yekaterinburg and regional terminals with written border and delivery scope. Indicative only. Confirm the route, space, cargo acceptance and border conditions with the quotation.",
/zh-cn/shipping-from-china-to-russia/,zh-cn,freight,pass,中国至俄罗斯国际货运 | 华正邦泰 中国至中亚主要跨境运输口岸与城市,中国到俄罗斯货运,中国到俄罗斯货运 中国至俄罗斯与中亚五国 围绕莫斯科、叶卡捷琳堡及俄罗斯区域站点规划铁路、公路、多式联运与空运，并书面确认口岸和交付边界。 仅供前期规划。最终路线、舱位、货物接受条件和口岸运行情况以书面报价为准。,
/ru/shipping-from-china-to-russia/,ru,freight,pass,Доставка из Китая в Россию | DDNZ Global Пограничные переходы и пункты назначения Центральной Азии,Китай - Россия: грузоперевозки,"Китай - Россия: грузоперевозки ДОСТАВКА ИЗ КИТАЯ В РОССИЮ И ЦЕНТРАЛЬНУЮ АЗИЮ Железнодорожные, автомобильные, мультимодальные и авиамаршруты. Направления: Москва, Екатеринбург и региональные терминалы. Границы и доставка фиксируются письменно. Срок указан для планирования. Маршрут, место, прием груза и условия на границе подтверждаются в письменной котировке.",
/fr/shipping-from-china-to-russia/,fr,freight,pass,Expédition de Chine vers la Russie | DDNZ Global Passages et destinations entre Chine et Asie centrale,Fret de Chine vers Russie,"Fret de Chine vers Russie CHINE VERS RUSSIE ET ASIE CENTRALE Planifiez le rail, la route, le multimodal et l'aérien vers Moscou, Iekaterinbourg et terminaux régionaux, avec un périmètre frontalier et de livraison écrit. Indication de planification uniquement. Itinéraire, capacité, acceptation et conditions frontalières sont confirmés dans l’offre.",
/es/shipping-from-china-to-russia/,es,freight,pass,Envíos de China a Rusia | DDNZ Global Pasos fronterizos y destinos de Asia Central,Transporte de China a Rusia,"Transporte de China a Rusia CHINA HACIA RUSIA Y ASIA CENTRAL Planifique ferrocarril, carretera, transporte multimodal y aéreo a Moscú, Ekaterimburgo y terminales regionales, con límites fronterizos y de entrega por escrito. Dato orientativo. Ruta, espacio, aceptación y condiciones fronterizas se confirman en la cotización.",
/ar/shipping-from-china-to-russia/,ar,freight,pass,الشحن من الصين إلى روسيا | DDNZ Global معابر ووجهات الصين وآسيا الوسطى,الشحن من الصين إلى روسيا,الشحن من الصين إلى روسيا من الصين إلى روسيا وآسيا الوسطى خطط للنقل بالسكك الحديدية والطرق والنقل متعدد الوسائط والجوي إلى موسكو ويكاترينبورغ والمحطات الإقليمية مع تحديد مكتوب لنطاق الحدود والتسليم. مدة إرشادية فقط. يتم تأكيد المسار والسعة وقبول البضائع وظروف الحدود في العرض المكتوب.,
/pt/shipping-from-china-to-russia/,pt,freight,pass,Frete da China: destino Rússia. | DDNZ Global,Frete da China: destino Rússia.,"Frete da China: destino Rússia. DDNZ GLOBAL · HEAVEN BORN Planeje o transporte da China com destino a Rússia, da coleta no fornecedor à entrega acordada. Compare modalidade, consolidação, documentos e responsabilidades antes de confirmar a remessa. DDNZ: compras e preparação na China · Heaven Born: frete internacional",
/tr/shipping-from-china-to-russia/,tr,freight,pass,Çin çıkışlı yük taşımacılığı: Rusya. | DDNZ Global,Çin çıkışlı yük taşımacılığı: Rusya.,"Çin çıkışlı yük taşımacılığı: Rusya. DDNZ GLOBAL · HEAVEN BORN Çin’den Rusya varışlı taşımayı, tedarikçiden teslim almadan kararlaştırılan teslim noktasına kadar planlayın. Sevkiyatı teyit etmeden önce taşıma türünü, konsolidasyonu, belgeleri ve sorumlulukları karşılaştırın. DDNZ: Çin’de tedarik ve ihracat hazırlığı · Heaven Born: uluslararası taşıma",
/shipping-from-china-to-nigeria/,en,freight,pass,Shipping from China to Nigeria | Lagos Wholesale Markets & Freight | DDNZ Global,China to Nigeria. Several suppliers. One shipment plan.,"China to Nigeria. Several suppliers. One shipment plan. CHINA → NIGERIA Buying from several factories? Receiving beyond the port? Connect supplier pickup, consolidation and loading with receiving in Lagos or an inland city. ORIGIN / DESTINATION / STOCK",
/zh-cn/shipping-from-china-to-nigeria/,zh-cn,freight,pass,中国到尼日利亚货运｜拉各斯批发市场与集货海运 | DDNZ Global,中国到尼日利亚。 几家工厂的货， 一起安排。,中国到尼日利亚。 几家工厂的货， 一起安排。 中国 → 尼日利亚 采购不只一家，收货也不一定在港口。从供应商交货、集货装柜，到拉各斯或内陆城市收货，先把每一段接起来。 起运地 / 目的地 / 库存,
/ru/shipping-from-china-to-nigeria/,ru,freight,pass,Доставка из Китая в Нигерию | DDNZ Global,Доставка грузов из Китая — Нигерия,"Доставка грузов из Китая — Нигерия Планирование FCL, LCL, авиационных и мультимодальных перевозок через Лагос и Апапа, включая проверку требований SONCAP, Form M и PAAR до отправки. Guangzhou Hub Direct Consolidation Confirm import documents, destination handling and delivery scope",
/fr/shipping-from-china-to-nigeria/,fr,freight,pass,Expédition de Chine vers le Nigeria | DDNZ Global,Fret maritime et aérien de Chine vers le Nigeria,"Fret maritime et aérien de Chine vers le Nigeria Planification habituelle de 35–45 jours par mer, avec vérification documentaire Form M, PAAR, SONCAP et ECTN/CTN selon la marchandise et les exigences applicables. Consolidation directe depuis le hub de Guangzhou Documents, opérations portuaires et livraison à confirmer",
/es/shipping-from-china-to-nigeria/,es,freight,pass,Envíos de China a Nigeria | Mercados mayoristas de Lagos | DDNZ Global,De China a Nigeria. Varios proveedores. Un plan de envío.,"De China a Nigeria. Varios proveedores. Un plan de envío. CHINA → NIGERIA ¿Varios proveedores y recepción lejos del puerto? Coordinar recogida, consolidación y carga con la recepción en Lagos o el interior. ORIGEN / DESTINO / EXISTENCIAS",
/ar/shipping-from-china-to-nigeria/,ar,freight,pass,الشحن من الصين إلى نيجيريا | DDNZ Global,شحن البضائع من الصين إلى نيجيريا,"شحن البضائع من الصين إلى نيجيريا تخطيط FCL وLCL والشحن الجوي والمتعدد الوسائط عبر لاغوس وأبابا مع مراجعة متطلبات SONCAP وForm M وPAAR قبل الشحن. Guangzhou Hub Direct Consolidation Confirm import documents, destination handling and delivery scope",
